include,exclude_reason,publisher,publisher_type,publisher_basis,status_guess,title,owner,layer_name,feature_count,layer_url,item_id,seeded
1,,City of Gardner Kansas,public,arcgis org,existing,Fiber_BackBone,gardnerkansas,Fiber Backbone (Approx 31 Miles),782,https://services5.arcgis.com/Ox3HYmIeiVBmWWrQ/arcgis/rest/services/Fiber_BackBone/FeatureServer/2,31633e99ae384a3ea45cd2fe7773c3c2,
1,,"San Jacinto River Authority, TX",public,owner username (hand-checked),existing,PUBLIC - GRP Fiber Optics,ecoleman_sjra,Fiber Optics,764,https://services2.arcgis.com/w2TRse9XgbPXdXc6/arcgis/rest/services/Transmission_Fiber/FeatureServer/4,c9093d4f5c3744c7aea55d4e23c2632a,
1,,Jackson EMC (electric co-op),public,owner username (hand-checked),existing,FlashFiberFootprintp,blovett_jwemc,Fiber Rings,758,https://services7.arcgis.com/kY8JFNt2NP4Zmqyg/arcgis/rest/services/FlashFiberFootprintp/FeatureServer/1,fb7c2c6fdef846218e35d04bc37ad7a4,
1,,"Fire Department, Transportation and Public Works, City of Santa Barbara",public,item credits,existing,Fiber Review_WFL1,santabarbaraca,Signal Communications Lines,747,https://services3.arcgis.com/hMpg7vsYb74pEKjX/arcgis/rest/services/Fiber_Review_WFL1/FeatureServer/1,ddf962e837da4fd0be87fd6da5f0d13f,
1,,City of Topeka,public,arcgis org,existing,StaticFiberOptic,tvogue,FiberOpticCable,703,https://services1.arcgis.com/EvtgI3PZ9PyCGJZS/arcgis/rest/services/StaticFiberOptic/FeatureServer/0,5a43e2b4a71d4a86bf6ff396141eda3a,
1,,Florida DOT District 7 (Westshore Interchange project),public,public agency project account (hand-checked),existing,FDOT D7 Westshore surveyed utilities: Spectrum,,UTEXRD_SPECTRUM_20250425,703,https://services9.arcgis.com/ssjvmF1sZLRQUcYv/arcgis/rest/services/UTEXRD_SPECTRUM_20250425/FeatureServer/211,,infrapedia lead
1,,maps.sjcpw.us,public,server hostname,existing,FiberCable,sjcpwd,FiberCable,698,https://maps.sjcpw.us/pwags/rest/services/Open_Data/trFiberCable/MapServer/0,4c64c36456ff42ae8f645dc596b53910,
1,,Clayton County GIS,public,arcgis org,existing,Traffic Network (View-Only),Robert.Zimmerman@claytoncountyga.gov_CCCD_GIS,Traffic Fiber,677,https://services5.arcgis.com/m528W8U8YDYeMPrQ/arcgis/rest/services/Traffic_Network_view/FeatureServer/53,9b4590645f2e48a4a2631ac1612f2d93,
1,,"City of Wenatchee, WA GIS Mapping",public,arcgis org,existing,2020 PUD Fiber Electric,GISAdmin_Wenatchee,PUD SpanGuy,674,https://services1.arcgis.com/yRJwhpord26CsXKm/arcgis/rest/services/2020_PUD_Fiber_Electric/FeatureServer/28,904e82145d6f415093d673d0e32d7a8b,
1,,"City of Rockford, IL",public,arcgis org (hand-checked),existing,Fiber_Data,rockfordil,Rockford.DBO.Rockford_FiberCable,671,https://services2.arcgis.com/Fh2bD9911cyi2gO2/arcgis/rest/services/Fiber_Data/FeatureServer/1,eef2be607d6548c3b9410e58bbd754c3,
1,,"Blount County, TN",public,owner username (hand-checked),existing,MacNETFiber_HFL,blountGIS,Cable,669,https://services3.arcgis.com/NIOS5f3vobGvnGtD/arcgis/rest/services/MacNETFiber_HFL/FeatureServer/3,5d22400015d24ade94555dba63f07af5,
1,,City of Rocky Mount NC,public,arcgis org,existing,Network_Communications_Viewer2_WFL1,CORMGIS1,Traffic_Fiber,651,https://services.arcgis.com/4MdqIsNzxG7xyTvf/arcgis/rest/services/Network_Communications_Viewer2_WFL1/FeatureServer/0,0f6dace52fe14c239f734467b623dd41,
1,,COM_Admin_Broadband,carrier,owner username,existing,Rhode Island Network Overview,COM_Admin_Broadband,OSHEAN Fiber Network,638,https://services6.arcgis.com/70X0jB6UtsfE8L2y/arcgis/rest/services/Rhode_Island_Network_Overview/FeatureServer/3,e37e4510fb354152a970343939f8368d,
1,,City of Keene GIS,public,arcgis org,existing,Keene NH Fiberoptic Network,keene,KN_FIBER_LINES_OLD,637,https://services2.arcgis.com/QKs1u1Zs6RQO4G4r/arcgis/rest/services/Keene_NH_Fiberoptic_Network/FeatureServer/1,ed5c68af4d5c4711a1ce7e866d768324,
1,,City of Puyallup,public,arcgis org,existing,Fiber Conduits: View,WKeller@puyallupwa.gov_puyallup,Conduit,628,https://services8.arcgis.com/5K6vnOH0GkPyJs6A/arcgis/rest/services/Fiber_Conduits_view/FeatureServer/0,8f1ee04266f34b13a2bd3df3d525841e,
1,,maps.gmpvt.com,carrier,server hostname,existing,GMP Fiber Optic Cable,JesseEncore,GMP Fiber ,621,https://maps.gmpvt.com/arcgis/rest/services/ConductorSizeFiberLookup/MapServer/2,40239e45e3cf4c2c9499ac7f9a06faa0,
1,,"City of Columbia Heights, MN",public,owner username (hand-checked),existing,Conduit,ColumbiaHeights,CONDUIT,585,https://services2.arcgis.com/jukipzcNaiQXqMc8/arcgis/rest/services/Conduit/FeatureServer/0,e04845f33e6946d0b55db9e171ff8e34,
1,,Florida DOT District 7 (Westshore Interchange project),public,public agency project account (hand-checked),existing,FDOT D7 Westshore surveyed utilities: Bright House,,UTEXRD_BRIGHT_HOUSE_20240908,577,https://services9.arcgis.com/ssjvmF1sZLRQUcYv/arcgis/rest/services/UTEXRD_BRIGHT_HOUSE_20240908/FeatureServer/276,,infrapedia lead
1,,Jefferson County PUD,public,arcgis org,existing,fiber old NoaNet layers,agerrish_jpud,OVERHEAD FIBER,573,https://services1.arcgis.com/Jhms7Iv8JvhFeKQZ/arcgis/rest/services/fiber/FeatureServer/1,27b5639da96b4c7493f57154a3c94836,
1,,City of Durango,public,arcgis org,existing,CityOfDurango_Fiber_WFL1,david.mcclellanCOD,DurangoOwned_FiberConduits,570,https://services.arcgis.com/iqrNQm6g4Pj36MWn/arcgis/rest/services/CityOfDurango_Fiber_WFL1/FeatureServer/1,1ee7dda3a40e4a2f9ed8295a66fa00d9,
1,,"Craven County, NC",public,owner username (hand-checked),existing,Craven_Fiber_Lines,bmarquard_CravenGIS,Craven_Fiber_Lines,555,https://services8.arcgis.com/W3WmI8CWeKpaagET/arcgis/rest/services/Craven_Fiber_Lines/FeatureServer/0,e7814f874e9f413b8c17e621f0b16b49,
1,,Vermont Public Service Department,public,item credits,existing,VT Data - PSD Fiber,Admin_PSD,VT Data - SOV-owned fiber routes,542,https://maps.vcgi.vermont.gov/arcgis/rest/services/PSD_services/OPENDATA_PSD_LAYERS_SP_NOCACHE_v1/MapServer/46,769eb0a6655c4f01bbed240a2f55eb50,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.COC_Conduit,514,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/20,dc51724abb714cdf8b3beaa7628cb971,
1,,City of Federal Way AGOL,public,arcgis org,existing,City Fiber - C3 Federal Way Fiber Data (View Only),s_curry,Conduit,508,https://services7.arcgis.com/nNFRPD700OKIXF3J/arcgis/rest/services/City_Fiber_C3_Federal_Way_Fiber_Data_View/FeatureServer/4,52ed173cd01a47da918085f50efdc089,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Conduit All,CentennialOpenData,Conduit,505,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Conduit_All/FeatureServer/0,9e84482a354446f2a974fa749b9835eb,
1,,"City of Cortez, CO",public,arcgis org,existing,Fiber Optic Utilities View,gis_cityofcortez,Fiber Optic Lines,501,https://services7.arcgis.com/EdCSxfzvszlwn3hy/arcgis/rest/services/Fiber_Optic_Utilities_view/FeatureServer/13,c3def2e0163d436692fe32987f61b2f1,
1,,City of Federal Way AGOL,public,arcgis org,existing,C3 Federal Way Fiber Data - Deprecated,s_curry,Conduit,501,https://services7.arcgis.com/nNFRPD700OKIXF3J/arcgis/rest/services/CityFiber_3162018/FeatureServer/5,c81fdf94993a47bc982848edddefc2eb,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.COC_ConduitOwnership_Update,497,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/10,dc51724abb714cdf8b3beaa7628cb971,
1,,City of Centerville,public,arcgis org,existing,Fiber_MVECA_Update 2 view,mryan@centervilleohio.gov_centervilleohio,Fiber_MVECA_Update,496,https://services.arcgis.com/M5UrDFRz2ZRTplQC/arcgis/rest/services/Fiber_MVECA_Update_2_view/FeatureServer/0,c58c73f9871a4c89bb7c6c8234b88623,
1,,"City of Storm Lake, IA",public,owner username (hand-checked),existing,Fiber view,StormLake,Fiber Optic Line,486,https://services2.arcgis.com/8xg0ntvPHd0DEjki/arcgis/rest/services/Fiber_view/FeatureServer/2,31aeb20846334e60a44f755c09ba05f8,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber,CentennialGIS,Conduit,485,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber/FeatureServer/2,0c9c0d72cf5043039ad85ec4792c57ba,
1,,Hamilton College,public,arcgis org,existing,Fiber _ Telecom_ViewOnlyLayer,txgadzia_hamilton1812,Fiber_Telecom,467,https://services3.arcgis.com/yB0kYLXANca8JmtV/arcgis/rest/services/Fiber___Telecom_ViewOnlyLayer/FeatureServer/3,45fa42d5db0c456882f90f4f450675ca,
1,,City of Centerville,public,arcgis org,existing,Fiber Audit 2026_WFL1,mryan@centervilleohio.gov_centervilleohio,Fiber,465,https://services.arcgis.com/M5UrDFRz2ZRTplQC/arcgis/rest/services/Fiber_Audit_2026_WFL1/FeatureServer/5,5eb07580b49c4fc7a63915af90c967f5,
1,,Mid-Region Metropolitan Planning Organization,public,arcgis org,existing,AMPA_ITS_TIPReviewCorrEtc,nmasek_MRMPO,AMPA_AdvComm_2016,461,https://services1.arcgis.com/i3mLmgyL55IkFf81/arcgis/rest/services/AMPA_ITS_TIPReviewCorrEtc/FeatureServer/19,d06c8f9c0de74a23b2ac4b8e3b295371,
1,,County of Summit GIS,public,arcgis org,existing,Fiber Route_923,Summit_Admin,Fiber_Route_923,460,https://services3.arcgis.com/3Ukh5HzAdI6WZ3KP/arcgis/rest/services/Fiber_Route_923/FeatureServer/0,c4a476eaaaae441e9cf6413be1160c78,
1,,"City of Marysville, Ohio",public,arcgis org,existing,Fiber Telecom System Public,dporchetti@marysvilleohio.org_Marysville,Fiber Cable,458,https://services3.arcgis.com/ccRMrVzOSHBUG6X2/arcgis/rest/services/Fiber_Telecom_System_Public/FeatureServer/1,7c382860e53041a1a95abde2fa2b7400,
1,,Welcome to the City of Corona GIS System,public,arcgis org,existing,Corona Fiber_WFL1,Mayra.Horton@coronaca.gov_cityofcorona,ATMS Fiber,447,https://services3.arcgis.com/4pohxs3ZXJsQTQod/arcgis/rest/services/Corona_Fiber_WFL1/FeatureServer/4,8e1c0060e38644738f9cea03a0051362,
1,,"City of Parksville, SD69",public,item credits,existing,Parksville_Fibre_Cable,Ljanik@parksville.ca_City_Parksville,Parksville_Fibre_Cable,417,https://services7.arcgis.com/6Ys1qjTn2qXd9VRQ/arcgis/rest/services/Parksville_Fibre_Cable/FeatureServer/63,1e4c10193e16478f9db66ea30d5430e4,
1,,LOGIS (MN municipal consortium),public,owner username (hand-checked),existing,LO_NS_Fiber_St_Louis_Park_auth,fiber_logis,St Louis Park Fiber Lines,417,https://utility.arcgis.com/usrsvcs/servers/d36eae7f9b8e4028b81c5e73fb16c16d/rest/services/Logis/LO_NS_Fiber_St_Louis_Park/MapServer/6,d36eae7f9b8e4028b81c5e73fb16c16d,
1,,Jefferson County PUD,public,arcgis org,existing,All Existing Fiber,agerrish_jpud,Fiber from OSPI,401,https://services1.arcgis.com/Jhms7Iv8JvhFeKQZ/arcgis/rest/services/All_Existing_Fiber/FeatureServer/2,e1e23be1c2964ccc95e78855203f48a6,
1,,                          Delaware Electric Cooperative,public,arcgis org,existing,EconomicAreas,docca,DEC 9-22 Fiber,398,https://services.arcgis.com/aNWMHQbAnMa2ZU4J/arcgis/rest/services/EconomicAreas/FeatureServer/4,2007cf3c89754396ad479879ec535b74,
1,,Alachua County Board of County Commissioners,public,arcgis org,existing,ForwardFocus_Broadband_FiberA,achequer_acgm,Project Area A - Fiber,393,https://services1.arcgis.com/MiBZ4u97DWldovjI/arcgis/rest/services/ForwardFocus_Broadband_FiberA/FeatureServer/6,46418d022e794f9eac2bf64cfd2fe9b5,
1,,"County of Franklin, VA",public,arcgis org,existing,FranklinCountyVA_Fiber_Private,FC.GIS,FranklinCountyVA_Fiber_Private,391,https://services9.arcgis.com/AzdpqVmJ5GjGWCoI/arcgis/rest/services/FranklinCountyVA_Fiber_Private/FeatureServer/0,90bf25f0ca65447998cbd0c996a29121,
1,,Town of Wake Forest,public,arcgis org,existing,Fiber_Network,twfgis,WF_FiberRoutes,386,https://services1.arcgis.com/gqTCvanrwF2z2HEu/arcgis/rest/services/Fiber_Network/FeatureServer/0,1d01f55213b948a39dbc336cd6a01db1,
1,,City of Oakland GIS,public,arcgis org,existing,OaklandFiberRoutes,davidlok,OaklandFiberRoutes,384,https://services.arcgis.com/9tC74aDHuml0x5Yz/arcgis/rest/services/OaklandFiberRoutes/FeatureServer/0,b451f59ecf6048e6b03e33c27d699fa3,
1,,City of Daytona Beach Online,public,arcgis org,existing,FiberNetworkData_Insp_View,evansone_CODB,FiberRunCollected,382,https://services2.arcgis.com/2rIG17xLqeJd2jOX/arcgis/rest/services/FiberNetworkData_Insp_View/FeatureServer/3,699a455626884620a3b1fd99f5393bf8,
1,,Fort Bend County GIS,public,arcgis org,existing,Fiber Optic Lines and Points,FBC_AGOAdmin,plw_fiberoptic 2,378,https://services.arcgis.com/HfQs2ClqmipKpmFK/arcgis/rest/services/Fiber_Optic_Lines_and_Points/FeatureServer/1,091b08fdaa9a4b49b4c80513e244501e,
1,,City and County of San Francisco,public,arcgis org,existing,05_26_2026_Fiber Optic Cable Map_WFL1,nick.webster_sfdt,12ct_UG,378,https://services.arcgis.com/Zs2aNLFN00jrS4gG/arcgis/rest/services/05_26_2026_Fiber_Optic_Cable_Map_WFL1/FeatureServer/23,f17d9328d66b4f8381daf4852a1563f2,
1,,LOGIS (MN municipal consortium),public,owner username (hand-checked),existing,LO_NS_Fiber_St_Louis_Park_auth,fiber_logis,CrescentLink Cable new,376,https://utility.arcgis.com/usrsvcs/servers/d36eae7f9b8e4028b81c5e73fb16c16d/rest/services/Logis/LO_NS_Fiber_St_Louis_Park/MapServer/3,d36eae7f9b8e4028b81c5e73fb16c16d,
1,,"City of Johns Creek, GA",public,arcgis org,existing,ITS Network,JohnsCreekGA,Conduit Lines,374,https://services1.arcgis.com/bqfNVPUK3HOnCFmA/arcgis/rest/services/ITS_Network/FeatureServer/1,895075b086c64ba2886027800ab719de,
1,,"City of Germantown, Tennessee",public,arcgis org,existing,Germantown Fiber Optic Network,shumphreys_gtown,FiberOptic_Germantown,359,https://services5.arcgis.com/LnfZzt7NtPrHmp5p/arcgis/rest/services/Traffic_Fiber_(Public_Fiber)/FeatureServer/4,63ef951618d546589d8286f741d158e8,
1,,Kane County Illinois - Maps,public,arcgis org,existing,KaneFiber_Fiber_10012018_VWRO_20230104,KDOT_Lebo,Fiber,350,https://services1.arcgis.com/oRKmdBXD6EbdmVgJ/arcgis/rest/services/KaneFiber_Fiber_10012018_VWRO_20230104/FeatureServer/0,8d873ff6518d4642a3ce7ddcbfca2421,
1,,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,Service_Lines,347,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/35,08798f02ff174b1bbc1c4b5cfb9bbc93,
1,,Florida DOT District 7 (Westshore Interchange project),public,public agency project account (hand-checked),existing,FDOT D7 Westshore surveyed utilities: Fiberlight Xo Communications,,UTEXRD_FIBERLIGHT_XO_COMMUNICATIONS_20250425,346,https://services9.arcgis.com/ssjvmF1sZLRQUcYv/arcgis/rest/services/UTEXRD_FIBERLIGHT_XO_COMMUNICATIONS_20250425/FeatureServer/208,,infrapedia lead
1,,Centre Wellington Communications,carrier,item credits,existing,CWFibre,cwarcgis,Ehtel Fibre (2021),332,https://utility.arcgis.com/usrsvcs/servers/066e3de1511d4b38bc812b4969960041/rest/services/CWFibre/MapServer/7,066e3de1511d4b38bc812b4969960041,
1,,Alabama Department of Transportation,public,arcgis org,existing,Fiber Optic,ellista_ALDOT,Fiber,330,https://services.arcgis.com/LZzQi3xDiclG6XvQ/arcgis/rest/services/Fiber_Optic/FeatureServer/2,0f8acd4960ba4df99dda488d40b6fd3c,
1,,Clayton County GIS,public,arcgis org,existing,IT Fiber Network (View-Only),Robert.Zimmerman@claytoncountyga.gov_CCCD_GIS,IT Fiber (CTD35),330,https://services5.arcgis.com/m528W8U8YDYeMPrQ/arcgis/rest/services/IT_Fiber_Network_(View-Only)/FeatureServer/59,9e37584edf24455b84d059889e19a296,
1,,"City of Kettering, Ohio",public,arcgis org,existing,All Fiber Data,cgoessl,All Fiber,328,https://services1.arcgis.com/IDg0PVR55RzXuJ5Y/arcgis/rest/services/FiberNetworkFSAGOL/FeatureServer/2,43d56836cdc44c4aacdccedcc6c74888,
1,,City of Aspen GIS AGOL,public,arcgis org,existing,Fiber Network,CityofAspenGIS,Conduit,316,https://services3.arcgis.com/5FkYBrhNzpVtlA6F/arcgis/rest/services/Fiber_Network/FeatureServer/4,dc991dad262948f7a68c082f0a3b4042,
1,,Lakeland Internet,carrier,owner username (hand-checked),existing,FIBER_CABLE_LK view,lakelandinternet,FIBER_CABLE_LK,312,https://services6.arcgis.com/pRuZbKzJKSEajE0A/arcgis/rest/services/FIBER_CABLE_LK_view/FeatureServer/4,8000e040481345b4869bdc212bb4a79e,
1,,"City of Hamilton, Ohio",public,arcgis org,existing,FiberOpticCable_Overhead_COHowned,admincoh,Overhead Fiber Optic Cable,304,https://services1.arcgis.com/1pXnFsHirWAc6772/arcgis/rest/services/FiberOpticCable_Overhead_COHowned/FeatureServer/0,15cf7ad1901d493fb0094fe2383cbf98,
1,,"City of Richland, Washington",public,arcgis org,existing,GENERAL_FIBER4AGOL,dwelch_RichlandWA,FiberCable,304,https://services3.arcgis.com/5g4JcCVJwbhPOszb/arcgis/rest/services/GENERAL_FIBER4AGOL/FeatureServer/4,0fa8c3e43b9f4db1a753170ec1b05cb0,
1,,"City of New Westminster, British Columbia, Canada",public,arcgis org,planned,Fibre Optic Network Remove,GIS_Coordinator,fnPlannedFiber,299,https://services3.arcgis.com/A7O8YnTNtzRPIn7T/arcgis/rest/services/City Fibre Network/FeatureServer/2,30a3d9d194da4c2fba86e2f8ab60117e,
1,,Region 4 Planning and Development Council,public,arcgis org,existing,Webster Fiber Citynet ARC requested files2_24_26,Region4,Build yes backbone and lateral affecting ARC,297,https://services8.arcgis.com/aPNo3KjV6fgrbzfN/arcgis/rest/services/Webster_Fiber_Citynet_ARC_requested_files2_24_26/FeatureServer/1,7cdd00978372476a812eb6f8b63f1c7c,
1,,Toledo-Lucas County Port Authority,public,owner username (hand-checked),existing,Facility One Communication Lines,ToledoPort1955,Facility1_Communication,295,https://services9.arcgis.com/Z2CMrJ3MhQaTnck3/arcgis/rest/services/Facility_One_Communication_Lines/FeatureServer/0,74db8724f23242708cf298113e7b3c16,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,Fiber Lines (60%tp),293,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/22,63c67556a5594b65b86e4d5a3644ea93,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,Fiber Lines (45%tp),293,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/23,63c67556a5594b65b86e4d5a3644ea93,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,Fiber Lines,293,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/24,63c67556a5594b65b86e4d5a3644ea93,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,Fiber,293,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/25,63c67556a5594b65b86e4d5a3644ea93,
1,,Florida DOT District 7 (Westshore Interchange project),public,public agency project account (hand-checked),existing,FDOT D7 Westshore surveyed utilities: Uniti Fiber,,UTEXRD_UNITI_FIBER_20250324,288,https://services9.arcgis.com/ssjvmF1sZLRQUcYv/arcgis/rest/services/UTEXRD_UNITI_FIBER_20250324/FeatureServer/411,,infrapedia lead
1,,Scott County Iowa,public,arcgis org,existing,Fiber Optic,Scott_County_IA_GIS,Fiber Optic Paths,281,https://services.arcgis.com/ovln19YRWV44nBqV/arcgis/rest/services/Fiber_Optic/FeatureServer/1,fa73097899144564a200aa02b3ecd2e0,
1,,Port of Galveston,public,arcgis org,existing,CommunicationsSystem,JwillisPOG,Communications Conduit,274,https://services1.arcgis.com/RcfrTSKiiG2fgqIh/arcgis/rest/services/CommunicationsSystem_ade93ccc08074d62a04a4cb228457389/FeatureServer/905109,1c746d5d2dd74985befb4a0709289e00,
1,,"Fire Department, Transportation and Public Works, City of Santa Barbara",public,item credits,existing,Fiber Review_WFL1,santabarbaraca,Fiber Optic Cables,271,https://services3.arcgis.com/hMpg7vsYb74pEKjX/arcgis/rest/services/Fiber_Review_WFL1/FeatureServer/2,ddf962e837da4fd0be87fd6da5f0d13f,
1,,Arizona State University- Admin Usage,public,arcgis org,existing,Existing_Fiber_Routes,dblaisde_asuadmin,Existing Fiber Routes,268,https://services5.arcgis.com/aYs2RC3pluEvAuE3/arcgis/rest/services/Existing_Fiber_Routes/FeatureServer/0,8804eeb244464e7d8ccf07a2ab459091,
1,,"Pitkin County, Colorado",public,arcgis org,existing,Pitkin County Fiber Network,tannerpfeiffer,FiberLine,268,https://services1.arcgis.com/v0IZLkgglG1DPU2C/arcgis/rest/services/Pitkin_County_Fiber_Network/FeatureServer/3,fee17ba5966640b8be9ebb06f7edd21d,
